# Frequency (Hz),Max
1.000000000000000000e+00	4.149727985382156009e-02
5.860000000000000320e+00	3.306858407174115277e-02
1.072000000000000064e+01	3.346079533293572217e-02
1.558000000000000185e+01	3.470968633552049681e-02
2.044000000000000128e+01	3.865205100483646433e-02
2.530000000000000071e+01	3.576875412208271182e-02
3.016000000000000369e+01	3.292924034599614691e-02
3.502000000000000313e+01	3.143403283276943044e-02
3.988000000000000256e+01	2.726613340251716339e-02
4.474000000000000199e+01	2.853983909474320721e-02
4.960000000000000142e+01	3.175471431893740065e-02
5.446000000000000085e+01	3.417732435323072443e-02
5.932000000000000739e+01	3.167164025016436235e-02
6.418000000000000682e+01	2.776927561461007762e-02
6.904000000000000625e+01	2.774683252569558334e-02
7.390000000000000568e+01	3.390178417500786662e-02
7.876000000000000512e+01	3.684106309082100378e-02
8.362000000000000455e+01	4.144290702148986649e-02
8.848000000000000398e+01	2.918168869255483022e-02
9.334000000000000341e+01	3.153711966613401141e-02
9.820000000000000284e+01	3.326441534909594516e-02
1.030600000000000023e+02	3.278389612564118483e-02
1.079200000000000017e+02	4.071076743720786206e-02
1.127800000000000011e+02	3.110017029151175560e-02
1.176400000000000148e+02	2.874043114322697920e-02
1.225000000000000142e+02	3.398597324660629360e-02
1.273600000000000136e+02	3.812205288256877850e-02
1.322199999999999989e+02	3.544355225880600757e-02
1.370800000000000125e+02	2.684344007262490922e-02
1.419399999999999977e+02	2.886705496436913626e-02
1.468000000000000114e+02	2.911389575841647273e-02
1.516599999999999966e+02	3.490293831813022496e-02
1.565200000000000102e+02	2.629535483652709060e-02
1.613800000000000239e+02	3.031980912953566309e-02
1.662400000000000091e+02	3.248102304752632785e-02
1.711000000000000227e+02	3.523941033433468373e-02
1.759600000000000080e+02	3.065235852587000487e-02
1.808200000000000216e+02	2.645378794581227516e-02
1.856800000000000068e+02	3.000639816712753066e-02
1.905400000000000205e+02	2.864053594709767975e-02
1.954000000000000057e+02	3.516362919431486461e-02
2.002600000000000193e+02	3.274553027361883084e-02
2.051200000000000045e+02	2.929588592480729045e-02
2.099800000000000182e+02	3.389483302181240526e-02
2.148400000000000034e+02	3.018709621892028822e-02
2.197000000000000171e+02	3.208721735827137905e-02
2.245600000000000023e+02	3.096919628365036800e-02
2.294200000000000159e+02	3.843850514603564666e-02
2.342800000000000296e+02	3.085820640778840981e-02
2.391400000000000148e+02	2.823169635111247994e-02
2.440000000000000284e+02	3.145227807267150094e-02
2.488600000000000136e+02	3.054083979523218931e-02
2.537200000000000273e+02	3.683755109614514356e-02
2.585800000000000409e+02	3.413376038784032146e-02
2.634399999999999977e+02	2.774679447408528662e-02
2.683000000000000114e+02	3.680827353914754851e-02
2.731600000000000250e+02	3.160765922252046362e-02
2.780200000000000387e+02	3.385400641812456868e-02
2.828799999999999955e+02	3.022181659002535700e-02
2.877400000000000091e+02	3.508100476329966549e-02
2.926000000000000227e+02	3.230604979010455458e-02
2.974600000000000364e+02	3.181899746325879408e-02
3.023199999999999932e+02	3.605733320987983270e-02
3.071800000000000068e+02	3.223711295613065908e-02
3.120400000000000205e+02	3.455135885920344180e-02
3.169000000000000341e+02	3.112086472315194266e-02
3.217600000000000477e+02	3.625853382763134097e-02
3.266200000000000045e+02	3.442759964740586820e-02
3.314800000000000182e+02	3.542232761818384784e-02
3.363400000000000318e+02	3.218915339783396529e-02
3.412000000000000455e+02	3.657677600741869595e-02
3.460600000000000023e+02	3.606877656710306274e-02
3.509200000000000159e+02	3.504285393826581108e-02
3.557800000000000296e+02	3.257333828676907406e-02
3.606400000000000432e+02	3.133649484078737668e-02
3.655000000000000000e+02	4.118578384479757576e-02
3.703600000000000136e+02	3.741895383579568052e-02
3.752200000000000273e+02	3.661876937660640818e-02
3.800800000000000409e+02	3.896009414539992888e-02
3.849399999999999977e+02	4.389105778645675110e-02
3.898000000000000114e+02	5.013191552623905145e-02
3.946600000000000250e+02	6.958485266173806971e-02
3.995200000000000387e+02	1.444493610647069048e-01
4.043800000000000523e+02	8.554713835278390799e-02
4.092400000000000091e+02	5.449724296350400704e-02
4.141000000000000227e+02	4.446591377591262162e-02
4.189600000000000364e+02	3.730506001166022934e-02
4.238200000000000500e+02	3.499171981968342976e-02
4.286800000000000068e+02	3.921520085609331990e-02
4.335400000000000205e+02	4.113157806775665642e-02
4.384000000000000341e+02	3.417014012594233457e-02
4.432600000000000477e+02	3.128445878195473123e-02
4.481200000000000045e+02	3.056707985918888371e-02
4.529800000000000182e+02	3.815202752117980572e-02
4.578400000000000318e+02	3.803214787824445858e-02
4.627000000000000455e+02	3.280334377212901914e-02
4.675600000000000591e+02	2.663319066772461621e-02
4.724200000000000159e+02	3.013095243630479342e-02
4.772800000000000296e+02	3.312204553339242324e-02
4.821400000000000432e+02	3.514672177239626383e-02
4.870000000000000568e+02	3.307597917166748419e-02
4.918600000000000136e+02	3.203744424462939833e-02
4.967200000000000273e+02	3.075206565527522154e-02
5.015800000000000409e+02	2.866722511329746967e-02
5.064400000000000546e+02	2.996669771291083847e-02
5.113000000000000114e+02	2.974775825939598994e-02
5.161600000000000819e+02	3.241052834356853568e-02
5.210199999999999818e+02	3.446011673731633196e-02
5.258799999999999955e+02	3.176066117993499999e-02
5.307400000000000091e+02	2.758425994961610089e-02
5.356000000000000227e+02	2.685743864692397703e-02
5.404600000000000364e+02	2.899569807036631378e-02
5.453200000000000500e+02	2.504095408147787721e-02
5.501800000000000637e+02	2.772324937745204027e-02
5.550400000000000773e+02	3.246046593372324540e-02
5.599000000000000909e+02	2.964268040616111280e-02
5.647599999999999909e+02	2.977554736681255546e-02
5.696200000000000045e+02	3.507308104995429665e-02
5.744800000000000182e+02	3.115342332782934306e-02
5.793400000000000318e+02	3.228513798749024777e-02
